Kol1,Kol2,Kol3,Kol4,Odlicz
-0.28851269440124416,-0.054325783417774075,-0.058514471110732012,-0.054733432487892308,2
-0.28514491469811143,-0.13623332731373097,-0.13749741342107008,-0.11430255532131552,2
-0.27984360683671156,-0.12576347803119908,-0.13153788320791965,-0.12875352786202038,2
-0.28675494153009212,-0.059617741529859325,-0.05957286273314906,-0.078266751512836782,2
-0.29372237471936058,-0.068043735612211317,-0.070927198300845748,-0.0708897993035872,2
-0.28168924735142115,-0.11766846507458528,-0.12076884194731932,-0.10674421797536195,2
-0.27692274515081855,-0.11066550283792123,-0.11622299383054221,-0.11196511799265595,2
-0.27874407631731007,-0.043756826792507003,-0.046558011687172621,-0.067712754486473126,2
-0.2790283086964751,-0.037804776378808296,-0.042550709130918671,-0.041886876929579354,2
-0.27584378407990928,-0.11462605664760199,-0.1207407926993754,-0.13257570538184452,2
-0.26992165286401743,-0.1041973462620545,-0.10680405637097563,-0.10461808498121321,2
-0.28571524940630438,-0.049963190387563867,-0.055228969201568133,-0.035656203986304424,2
-0.28969450271461439,-0.049497572871694887,-0.050922474667245754,-0.059550423334793934,2
-0.28703356405966834,-0.1354292488726721,-0.13728423913669632,-0.10960524126564125,2
-0.27402432286328071,-0.11077769982969689,-0.11016809617438247,-0.11441849221281702,2
-0.28488499166716452,-0.049359196581838238,-0.057112008713536278,-0.0704840201833319,2
-0.29512857701628215,-0.05546271293443409,-0.058233978631292864,-0.06412806059924081,2
-0.28757584951991738,-0.11975532912161253,-0.1239327971153929,-0.10075663851426762,2
-0.28293276401026801,-0.10848140139802173,-0.11303285936438764,-0.11667739164723363,2
-0.28219413381441161,-0.054408061211742895,-0.063114547773534035,-0.082683573089071885,2
-0.29090062037620273,-0.046627199832100945,-0.049824814097707226,-0.055627268522371723,2
-0.29696673773154003,-0.12404312415730565,-0.12678821055608344,-0.1400816841316361,2
-0.28148168291663617,-0.11241764585948444,-0.11187536039923543,-0.11787602950937025,2
-0.28852765400014757,-0.051171177999015133,-0.057906737405280524,-0.056498665158496005,2
-0.2953828901976403,-0.056818426585056633,-0.058770654241953102,-0.061267037308961513,2
-0.28236616920180097,-0.1047452415718923,-0.10977540670316767,-0.13773676700352483,2
-0.27905074809483021,-0.10625990096086368,-0.10969499885906178,-0.1095884117168749,2
-0.29195340214903104,-0.056113455486732911,-0.057499088335162298,-0.050092216928105879,2
-0.2906014283981343,-0.052951370268522258,-0.056622081849449231,-0.056349069169461793,2
-0.28055792768434989,-0.11502622591826851,-0.12270984990503822,-0.14215358857975993,2
-0.27753795865572178,-0.1056110283584278,-0.11308521796054961,-0.11223626072278046,2
-0.28278129807137087,-0.059234401807959157,-0.056278011074670543,-0.041325891970701058,2
-0.28369383360447958,-0.045955887831309918,-0.04550896981407021,-0.050009939134137059,2
-0.27648517688289348,-0.11805741464607424,-0.12023964613611079,-0.11171080481129779,2
-0.27201786666035932,-0.11778627191594972,-0.11480370188458013,-0.11875303599508331,2
-0.27697697369684349,-0.050398888705626012,-0.04658980083484239,-0.033380475003121475,2
-0.2858180966487654,-0.046103613870481203,-0.050247422766728875,-0.054985875719387539,2
-0.27777170238858773,-0.12161592923522554,-0.12586445532379717,-0.10737439107916857,2
-0.27407107160985389,-0.10903677650731125,-0.11497199737224362,-0.11959264348353783,2
-0.28095248710542764,-0.050987922912448226,-0.050718650132186641,-0.0863094058732886,2
-0.29428896952782763,-0.054581966548995164,-0.051324513887775203,-0.064264566939234533,2
-0.29030784626965467,-0.12552786434847019,-0.12550916484984093,-0.11719536775926459,2
-0.28864920074123784,-0.11809107374360693,-0.12521558272136127,-0.12406182365593492,2
-0.29385514115962841,-0.054907337825144578,-0.057394371142838352,-0.053435687283020519,2
-0.30320863037399254,-0.066897456346236672,-0.072421288241324946,-0.08043402340396992,2
-0.29574940037077413,-0.1196786611772325,-0.12540070775779111,-0.14440874811445067,2
-0.28214551511797548,-0.11654275525710284,-0.12063046565746267,-0.12513143497752954,2
-0.28964027416858951,-0.059249361406862579,-0.06223380138809511,-0.045510839763933136,2
-0.29352976988347901,-0.052201520373488269,-0.052998119015095449,-0.057687953271317989,2
-0.28399489553241092,-0.11665495224887849,-0.11952719523833537,-0.13607625152524505,2
-0.28121801998596335,-0.10371302924755624,-0.10779699974819022,-0.1134292887353283,2
-0.29025361772362979,-0.049194640993900605,-0.048944067712268301,-0.032159397742629721,2
-0.288179843325643,-0.045636126404749289,-0.052654048240316761,-0.054853109279119676,2
-0.2900310936899414,-0.12703878383771575,-0.132149356813097,-0.12784473222863754,2
-0.27609061746181573,-0.11552176263194434,-0.12216569449492627,-0.12384864937156116,2
-0.27609435736154159,-0.061616717933328985,-0.059599042031230051,-0.04879447172323409,2
-0.27191501941789831,-0.045727753948032746,-0.048556988090642281,-0.060732231648164207,3
-0.28567411050931996,-0.11786293986032975,-0.12232651018313806,-0.10509866209598562,3
-0.28428847766089055,-0.11375839991120357,-0.11698780332447961,-0.12452744117180391,3
-0.2443893574356033,-0.059606521830681762,-0.059346598799734814,-0.083876601101619722,3
-0.22108417229393601,-0.039652286843380811,-0.041666222845753886,-0.048091370574773293,3
-0.2249848877080031,-0.10305480689580571,-0.11179682250499245,-0.13418012236423643,3
-0.21566318764130876,-0.089925888908190671,-0.095724603433129316,-0.096405265183234973,3
-0.18264548291159524,-0.038096488557425007,-0.037690709437169706,-0.020431072202347501,3
-0.17081431012885201,-0.021882153295979357,-0.028645761950188666,-0.034541713867999542,3
-0.14848149891590709,-0.097787158131938515,-0.09858562672340862,-0.08508645866293392,3
-0.10655535303920625,-0.081819656252399314,-0.085434269337438459,-0.084160833480784722,3
-0.073687244298526966,-0.002924601585618844,-0.0071936971226826685,-0.02143336532887672,3
-0.033933980162548061,0.0095012152535353875,0.0042335664896681986,-0.0021560521919555802,3
-0.012248171602176105,-0.058232108681429938,-0.061880380864001779,-0.034981152085787545,3
0.046073694672674359,-0.026194257679890517,-0.028238112880070436,-0.033165430768884792,3
0.025668801768407846,0.036578089268727756,0.026886139129173748,0.030553110810374866,3
0.019464308123213904,0.040936942399212105,0.042086961564912609,0.034710009355663034,3
0.012006948069858438,-0.034646431060323495,-0.033144861320392592,-0.020012203433051705,3
0.011229048926880536,-0.026749632789180029,-0.027118012912176775,-0.037428916456359838,3
-0.0095947127466817703,0.032825099893831963,0.030740105796667631,0.024255119672034545,3
-0.035616935039182944,0.021429625429150865,0.026506539306999432,0.011741415189322712,3
-0.024653418992838134,-0.050410108404803582,-0.055214009602664711,-0.037965592067020069,3
-0.05618825348125002,-0.034094795850759835,-0.036482721825718448,-0.045082621245322703,3
-0.049555541317445641,0.012842815658587099,0.013566486255540099,0.017151180142772404,3
-0.063999034058698806,0.02346226093015322,0.019043569404055185,0.0086129890686447545,3
-0.083921479898329987,-0.057304613549417821,-0.065717517982729318,-0.047421928523845192,3
-0.082689182938660663,-0.040476934732931902,-0.040796696159492531,-0.052676487638671887,3
-0.1141529593322813,0.017556959263027701,0.018946332011182947,0.0093441394650494655,3
-0.1003770386920933,0.010477329081983622,0.015135374190536396,0.0023804461755068981,3
-0.13365840635247961,-0.061878510914138853,-0.065455725001919443,-0.052431524206628367,3
-0.10777643029969801,-0.058656587300314512,-0.059933763056694102,-0.074055624421523705,3
-0.1354629079702048,-0.00093310498160089717,-0.0058192839734308461,-0.038143237303998198,3
-0.15608097515884506,-0.0034575372965532244,-0.0099032544740648328,-0.017901030037806388,3
-0.16637317920439884,-0.071209560730147822,-0.073485289713330779,-0.091487297043735261,3
-0.15542462275695745,-0.06632338173831788,-0.073971476677691966,-0.077296247533977319,3
-0.16024161360385908,-0.012837205808998315,-0.016203115562268083,-0.030553110810374866,3
-0.18254263566913423,-0.0025842707105660119,-0.0082090798982523815,-0.0071207690780284898,3
-0.19328736758151652,-0.08970523482436521,-0.085797039610846421,-0.095229066719453484,3
-0.17718896921157237,-0.08334927524027412,-0.086836731734634187,-0.089729544172583262,3
-0.18478470555478449,-0.013422500116094669,-0.023133149754277955,-0.023841860752327533,3
-0.21760980544861644,-0.031478735992524057,-0.032337042979607843,-0.034968062436747049,3
-0.2321954143794521,-0.097817077329745358,-0.10066501097098417,-0.080493861799583608,3
-0.22097010535229744,-0.087466904838440815,-0.091320871505934695,-0.092988866783666163,3
-0.24363389769098054,-0.037413956857456417,-0.033062583526423772,-0.054084559885456414,3
-0.26803300350246051,-0.034087316051308124,-0.036858581748166905,-0.042388023492843964,3
-0.24758884165107253,-0.11041118965656307,-0.11430442527117844,-0.13858572424129398,3
-0.30833977279786601,-0.11050468714970946,-0.11461109704869857,-0.1178461103115634,3
-0.37053804513856547,-0.051524598523108457,-0.057153147610520684,-0.03322152926477262,3
-0.36865126572687151,-0.066839487900485911,-0.066155086250654388,-0.06385504791925338,3
-0.39710442284117858,-0.13429605925573795,-0.14164870211676947,-0.11914198556657227,3
-0.43429398571508371,-0.14409833643720468,-0.14893028688300972,-0.15295815888775588,3
-0.45775063679564815,-0.091730390525915848,-0.093132852923111589,-0.12480232380165426,3
-0.48499954619822983,-0.096154691901602668,-0.099430844061451917,-0.10119794668191855,3
-0.48987637544074514,-0.17530218979987838,-0.17955445578817586,-0.18764198894533793,3
-0.48031906169132194,-0.1616496858506436,-0.16650781559452962,-0.16836093590869095,3
-0.46979685381262803,-0.1046031253823098,-0.099000755592978551,-0.11309456770986424,3
-0.48801390537726924,-0.10702284050493817,-0.10388132473521972,-0.11159673786965921,3
-0.48963328195856459,-0.17818939238823867,-0.18627879549526366,-0.20133563179155711,3
-0.46652257160264177,-0.17413721103527444,-0.17240189756247759,-0.1833448441603302,3
-0.47321699211192275,-0.1028790316086905,-0.11161917726801433,-0.092665365457379675,3
-0.47275885439550547,-0.10885165147088141,-0.11245317490688006,-0.10982402539960379,3
-0.45548612751164275,-0.17852598336356565,-0.17950957699146558,-0.17603147024642016,3
-0.4388940623778857,-0.16616000492002508,-0.16774198250406189,-0.17227848087152436,3
-0.42285550240355529,-0.11124144739570295,-0.11205300563621355,-0.098952136896542434,3
-0.41434536057737154,-0.089910929309287249,-0.092510159618756679,-0.10504817344968657,3
-0.41530277490719048,-0.16441347174805065,-0.16819825027061622,-0.14839361127234948,3
-0.40961999727375337,-0.15316572332254086,-0.15923558057760401,-0.15992372212716138,3
-0.41725687251394988,-0.095685334486007828,-0.09288414959134221,-0.12609071925721141,3
-0.40704507631250197,-0.094202464244706199,-0.098056430912200093,-0.093835954071572386,3
-0.39279418840713037,-0.15238034438011125,-0.16267441837552796,-0.16166277549968411,3
-0.39053715892257668,-0.14586356910780837,-0.150241121736922,-0.14729221080308511,3
-0.38605862900086496,-0.090253130134203011,-0.093579770940351303,-0.098024641764530324,3
-0.37934363904309176,-0.088557085608527625,-0.08966222597751787,-0.091889336264264709,3
-0.36342101596026283,-0.15251685072010496,-0.15559665814434681,-0.18012853039609464,3
-0.35329523745250963,-0.13953752872152414,-0.14438630871609553,-0.14313157235807109,3
-0.35000599564361989,-0.079042780705951748,-0.077137301795628471,-0.092712114203952867,3
-0.34601739258599523,-0.068961880994908797,-0.077915200938606377,-0.07401074562481344,3
-0.33251074472606879,-0.13427548980724574,-0.13567047240498978,-0.16073154046794613,3
-0.31768765216264133,-0.13186138453420615,-0.13548908726828579,-0.13060477822631877,3
-0.32496549702915573,-0.065610930840542439,-0.068658949117114509,-0.080230198868910807,3
-0.32316099541143056,-0.059228791958370372,-0.064045782805271997,-0.060799549843229599,3
-0.32288611278158019,-0.14137942933650788,-0.14446858651006436,-0.15805938211382251,3
-0.31357563241406344,-0.1267582913582766,-0.13154536300737138,-0.12915182718282398,3
-0.3196679290674817,-0.069509776304746598,-0.072247382904072677,-0.087001287322571827,3
-0.32184829060765535,-0.056268661325355906,-0.05563661827168636,-0.053138365254815023,3
-0.31419458581869247,-0.12297351283571102,-0.12954077675431294,-0.13139576701833716,3
-0.30461857257063996,-0.1129150525230232,-0.11812847274086548,-0.11068233238668758,3
-0.31248358169411367,-0.061657856830313391,-0.059967422154226797,-0.065184582271794939,3
-0.31362425111049952,-0.064369284131558485,-0.064496440722237564,-0.068408375835482205,3
-0.30709999603874499,-0.13040843349071135,-0.13581632849429812,-0.11902043882548197,3
-0.29627111638253095,-0.12587006517338595,-0.13224659420596924,-0.13441386609710237,3
-0.2944067763691921,-0.057650554274059441,-0.053989192442447098,-0.087324788648858315,3
-0.30175193943077189,-0.055101812610889055,-0.064819942048524051,-0.060492878065709466,3
-0.28835748856262117,-0.13125365082875465,-0.13544794837130136,-0.10227129790323901,3
-0.28845472595549337,-0.11524501005223105,-0.11719536775926459,-0.11617998498369488,3
-0.2915738023268567,-0.056758588189442946,-0.058495771612102739,-0.086647866798478496,3
-0.29770723787725939,-0.056498665158496005,-0.063709191829945028,-0.061783143471129544,3
-0.29113810400879453,-0.12243683722505079,-0.120854859641014,-0.1253464792117662,3
-0.29070240569073241,-0.11833603717565046,-0.12202918815493256,-0.11752821883486571,3
-0.29864969260817492,-0.056741758640676598,-0.069616363446933463,-0.059916933507927747,3
-0.30051590257137673,-0.063892446916511927,-0.060515317464064598,-0.06190656016208277,3
-0.28576012820301466,-0.12315489797241501,-0.12686861840018931,-0.11099274406393357,3
-0.28342830072394387,-0.12081559069389251,-0.12449191212440827,-0.12013305899392393,3
-0.28879879673027209,-0.059718718822457419,-0.060107668393946372,-0.083738224811763073,3
-0.29010776163432139,-0.038747231109723827,-0.042045822667928202,-0.042159889609566792,3
-0.28188933198675442,-0.11658576410395018,-0.11863896905344473,-0.13086657120712863,3
-0.28351992826722733,-0.11301228991589543,-0.11844262431783732,-0.11535907699386963,3
-0.28854635349877683,-0.05391252449806707,-0.056938103376284001,-0.056218172679056856,3
-0.29976605267634271,-0.062173962992481423,-0.061051993074724836,-0.065164012823302739,3
-0.29122599165235213,-0.11660446360257945,-0.11706821116858551,-0.13061973782522218,3
-0.28044199079284837,-0.11564517932289757,-0.11681202803736442,-0.11457743795116587,3
-0.28295520340862318,-0.054271554871749172,-0.051949077141993032,-0.042765753365155347,3
-0.29170656876712459,-0.053981712642995387,-0.061152970367322923,-0.065227591118642278,3
-0.29207307894025836,-0.13577705954717664,-0.1321026080665238,-0.1253128201142335,3
-0.28197347973058612,-0.12128681805935028,-0.12393653701511877,-0.12552225449888141,3
-0.28906058971108195,-0.062168353142892638,-0.065573531843283892,-0.055943290049206493,3
-0.30108810722943258,-0.056134024935225117,-0.058084382642258653,-0.073266505579368243,3
-0.29098850801976034,-0.12589811442132987,-0.13035046504496059,-0.1086683963843145,3
-0.27253023292280154,-0.11324416369889846,-0.11457743795116587,-0.12366913418472011,3
-0.27685729690561611,-0.040901413351816483,-0.047829577593963425,-0.0761106993208812,3
-0.2752958887700715,-0.037694449336895558,-0.040209531902533249,-0.043833494736887038,3
-0.27468441516489417,-0.11779188176553851,-0.11799944620032347,-0.1098651642965882,3
-0.26698583157922101,-0.10579989329458349,-0.10972491805686863,-0.11033639166204597,3
-0.27559508074813993,-0.05480823048240941,-0.059537333685753438,-0.073481549813604927,3
-0.27905822789428192,-0.040258150598969367,-0.042952748351448113,-0.047214364089060226,3
-0.27574654668703708,-0.10757634566436476,-0.11241764585948444,-0.13105917604301018,3
-0.26399765169826267,-0.10989508349439504,-0.11525622975140862,-0.11861091980550081,3
-0.26527295750477931,-0.049299358186224558,-0.054024721489842727,-0.039420413060377781,3
-0.27454042902544873,-0.042599327827354788,-0.050690600884242723,-0.047345260579465163,3
-0.27636550009166611,-0.11589014275494108,-0.11793773785484686,-0.11017183607410834,3
-0.27235445763568633,-0.11433995431857406,-0.11602477914507188,-0.12176178532453391,3
-0.27210949420364278,-0.054439850359412664,-0.054901727975555793,-0.04249274068516791,3
-0.27961173305370851,-0.046157842416506105,-0.052723236385245079,-0.062748037600400208,3
-0.27895164075209505,-0.12598226216516162,-0.12577095783065079,-0.11569379801933369,3
-0.30964499780218951,-0.11614071603657339,-0.12076884194731932,-0.12401507490936173,3
-0.30987313168546665,-0.061166060016363419,-0.063202435417091626,-0.05273071618469679,3
-0.25171582099855383,-0.043137873387877952,-0.047347130529328089,-0.050387669006448449,3
-0.27549036355581596,-0.10428149400588624,-0.10644876589701939,-0.1052931368817301,3
-0.29948930009662944,-0.11647356711217452,-0.11315440610547793,-0.12569802978599662,3
-0.30384628327725088,-0.038932356146153667,-0.043152832986781374,-0.079684173508935932,3
-0.30990492083313642,-0.046857203665241043,-0.049252609439651367,-0.057287784000651473,3
-0.3145610959918263,-0.1205781070613007,-0.12175804542480805,-0.15155569649056014,3
-0.29728462920823773,-0.12065664495554367,-0.1230931896269384,-0.12529973046519302,3
-0.30543013081115056,-0.063389430403384392,-0.070811261409344239,-0.053536664575618606,3
-0.31226666751001408,-0.049482613272791465,-0.0553486459927955,-0.054920427474185067,3
-0.29880489844679792,-0.12200300885685157,-0.1241964600460657,-0.11593315160178842,3
-0.29150648413179131,-0.1202059870385781,-0.12037241257637867,-0.12632633293994031,3
-0.29903864217966386,-0.052968199817288605,-0.063845698169938736,-0.073719033446196736,3
-0.30272992320908304,-0.058271377628551418,-0.055687106917985403,-0.061783143471129544,3
-0.29762309013342764,-0.11543574493824967,-0.11916816486465326,-0.11049533740039481,3
-0.28965897366721877,-0.12356628694225909,-0.12353262784472639,-0.12523428221999056,3
-0.29393367905387141,-0.054155617980247664,-0.059268060905491853,-0.085746550964547377,3
-0.29720983121372063,-0.047788438696979012,-0.049284398587321136,-0.051509638924205035,3
-0.29215161683450136,-0.11322920409999504,-0.11726081600446706,-0.1379723806862537,3
-0.28665957408708281,-0.1145456488034961,-0.11349660693039369,-0.11402767269146515,3
-0.28251015534124641,-0.061897210412768133,-0.060261004282706435,-0.057485998686121809,3
-0.29126900049919952,-0.052111762780067739,-0.050905645118479406,-0.060137587591753215,3
-0.28442685395074724,-0.11620990418150172,-0.1199217546594131,-0.14231066436824585,3
-0.28846968555439678,-0.1166212931513458,-0.12296603303625932,-0.12171316662809779,3
-0.29348489108676873,-0.054525868053107336,-0.052612909343332348,-0.035248554916186198,3
-0.29989133931715889,-0.056481835609729657,-0.057085829415455286,-0.056072316589748504,3
-0.28862115149329393,-0.11383319790572068,-0.11331896169341557,-0.13867548183471451,3
-0.28593029364054107,-0.1130571687126057,-0.12027143528378056,-0.11620429433191293,3
-0.29396733815140408,-0.06952286595378708,-0.075689960601722478,-0.064696525357570825,3
-0.29735942720275482,-0.049452694074984621,-0.054191147027643286,-0.054682943841593258,3
-0.29171030866685044,-0.11367051226764596,-0.11993858420817945,-0.14348686283202733,3
-0.28048873953942161,-0.11690178563078495,-0.11599112004753918,-0.11981890741695207,3
-0.28617712702244752,-0.06027409393174693,-0.064262696989371607,-0.04904691495472932,3
-0.29196275189834564,-0.058039503845548387,-0.059735548371223766,-0.061998187705366227,3
-0.28720746939692066,-0.10890961991663217,-0.12012744914433514,-0.13692707871287715,3
-0.27552589260321159,-0.11060379449244462,-0.10963890036317396,-0.11950849573970609,3
-0.28418002056884079,-0.054997095418565102,-0.05607418653961143,-0.040276850097598647,3
-0.29085574157949245,-0.053884475250123152,-0.055997518595231395,-0.053598372921095219,3
-0.28669510313447844,-0.12070152375225393,-0.12368596373348646,-0.12751001120317351,3
-0.28454279084224876,-0.11391921559941534,-0.1156881881697449,-0.11875677589480918,3
-0.28815927387715079,-0.061166060016363419,-0.064348714683066285,-0.046829154417297132,3
-0.29291268642871288,-0.049675218108673015,-0.049877172693869196,-0.051582566968859218,3
-0.28808634583249665,-0.11652218580861064,-0.11750951933623643,-0.10484621886449039,3
-0.27787080973132289,-0.12445077322742387,-0.12837766793957192,-0.13443256559573166,3
-0.28023442635806345,-0.057474778986944239,-0.064591808165246872,-0.056225652478508567,3
-0.28288227536396898,-0.046084914371851929,-0.054211716476135492,-0.055281327797730109,3
-0.28376489169927083,-0.11616315543492853,-0.12123071956346246,-0.10183185968545101,3
-0.28246527654453613,-0.11573493691631809,-0.1161612854850656,-0.12740529401084955,3
-0.28888668437382964,-0.054985875719387539,-0.062020627103721353,-0.085830698708379116,3
-0.296269246432668,-0.041931755726289613,-0.049733186554423769,-0.053029908162765219,3
-0.27945278731535966,-0.10968003926015836,-0.11152006992527917,-0.14091755172036474,3
-0.27482092150488791,-0.11304968891315399,-0.1153833863420877,-0.11882783398960042,3
-0.28690827741885222,-0.053863905801630946,-0.060423689920781141,-0.054312693768733586,3
-0.29096606862140523,-0.056137764834950969,-0.056943713225872786,-0.05708395946559236,3
-0.28410148267459778,-0.11654462520696576,-0.1193402002520426,-0.12928272367322891,3
-0.27836634644499869,-0.1166082035023053,-0.12134852640482689,-0.12051452876596117,3
-0.28782829275141264,-0.066992823789245981,-0.063041619728879852,-0.052136072128285797,3
-0.28547402587398668,-0.046036295675415805,-0.047754779599446316,-0.054234155874490625,3
-0.28375180205023032,-0.13139950691806301,-0.13389588998507143,-0.11192958894526032,3
-0.27659550392480625,-0.1144371917114463,-0.11598364024808747,-0.12226667178752437,3
-0.27621216420290606,-0.053437557232883445,-0.056341589370010083,-0.06087808773747256,3
-0.28165371830402552,-0.046225160611571496,-0.047981043532860562,-0.054222936175313055,3
-0.27729860507326703,-0.10894701891389072,-0.11485793043060502,-0.12117836096730047,3
-0.27701624264396496,-0.12647218902924864,-0.12697520554237621,-0.13345645176728343,3
-0.28673250213173701,-0.061945829109204251,-0.064659126360312263,-0.052179080975133137,3
-0.28661095539064674,-0.043708208096070886,-0.050195064170566898,-0.056012478194134817,3
-0.27693396484999611,-0.11341245918656195,-0.11473077383992594,-0.099342956417894313,3
-0.26778056027096531,-0.11524501005223105,-0.11848937306441051,-0.12535769891094378,3
-0.27636737004152906,-0.063464228397901501,-0.062052416251391122,-0.094419378428805809,3
-0.27424497694710614,-0.041494187458364543,-0.043145353187329663,-0.054935387073088489,3
-0.27423188729806569,-0.12038737217528209,-0.12262570216120648,-0.10197210592517059,3
-0.275308978419112,-0.11993297435859067,-0.11944865734409241,-0.1209969758305965,3
-0.2808814290106364,-0.05082149737464766,-0.054020981590116868,-0.070480280283606048,3
-0.2853468692833076,-0.047375179777272007,-0.053416987784391239,-0.062875194191079287,3
-0.27836260654527284,-0.1145250793550039,-0.11407442143803834,-0.10359148250646594,3
-0.27705177169136058,-0.11363311327038741,-0.11700276292338303,-0.12308383987762375,3
-0.28183884334045534,-0.058804313339485798,-0.058374224871012438,-0.041174426031803921,3
-0.29015264043103167,-0.060659303603510024,-0.061306306256082993,-0.066407529482149619,3
-0.28163127890567036,-0.12070713360184271,-0.12240878797710687,-0.14943704329586313,3
-0.27333805126358623,-0.10866652643445157,-0.11231292866716049,-0.11679706843846099,3
-0.28331984363189405,-0.053538534525481539,-0.055733855664558594,-0.053643251717805485,3
-0.2867268922821482,-0.04612044341924755,-0.053024298313176434,-0.054065860386827133,3
-0.27649265668234518,-0.10757821561422769,-0.10731642263341781,-0.1328805072095017,3
-0.27464701616763559,-0.11041679950615185,-0.11565639902207513,-0.11809855354305863,3
-0.27542117541088768,-0.049877172693869196,-0.04679549531976443,-0.080963219215178447,3
-0.28835374866289526,-0.048356903455309019,-0.05374796891012943,-0.050754179179582269,3
-0.28273454932479769,-0.11661007345216823,-0.1204902194177431,-0.10668063968002241,3
-0.27733974397025141,-0.11790033885758831,-0.12189642171466469,-0.11925418255834792,3
-0.28186876253826221,-0.056302320422888602,-0.059161473763304981,-0.084534823453370253,3
-0.28592655374081521,-0.041157596483037566,-0.044102767517148617,-0.050215633619059105,3
-0.28118623083829358,-0.11722715690693436,-0.12764838749303015,-0.10379343709166212,3
-0.26981880562155641,-0.11185479095074322,-0.11659885375299067,-0.11455686850267367,3
-0.27417578880217786,-0.044224314258238917,-0.048747722976660898,-0.070517679280864595,3
-0.27892546145401409,-0.046015726226923605,-0.049413425127863141,-0.055986298896053832,3
-0.28668949328488968,-0.12426938809071988,-0.12883393570612628,-0.10607477592443386,3
-0.26710550837044839,-0.10907604545443274,-0.10949304427386559,-0.10827383696323677,3
-0.28117501113911603,-0.048181128168193824,-0.051130039102030726,-0.073427321267580017,3
-0.2828205670184924,-0.051704113709949512,-0.052876572274005149,-0.05473717238761816,3
-0.28668762333502673,-0.12564941108956049,-0.12920418577898596,-0.11356205517559616,3
-0.28006613087039994,-0.11515338250894759,-0.11820327073538259,-0.12122510971387367,3
-0.2807991512166676,-0.045776372644468863,-0.04368389874785282,-0.076688513828525845,3
-0.28222031311249257,-0.04230761564873807,-0.046896472612362523,-0.045488400365578004,3
-0.28264666168124009,-0.11746464053952617,-0.11951036568956902,-0.092065111551379905,3
-0.27517995187856997,-0.11848937306441051,-0.12432361663674478,-0.12059306666020413,3
-0.27626078289934219,-0.05024181291714009,-0.049748146153327191,-0.065158402973713947,3
-0.28364334495818055,-0.043676418948401109,-0.049282528637458203,-0.048910408614735605,3
-0.28190616153552073,-0.12146633324619134,-0.11839961547099,-0.10002361816799998,3
-0.2712493172666961,-0.11773952316937653,-0.11431003512076722,-0.12696585579306155,3
-0.27836260654527284,-0.054873678727611876,-0.05642199721411597,-0.049346106932797749,3
-0.29123160150194094,-0.0366285779150268,-0.040506853930738745,-0.052985029366054953,3
-0.28110956289391359,-0.11385750725393873,-0.11756374788226133,-0.10076598826358225,3
-0.27433847444025256,-0.1184201849194822,-0.12609445915693726,-0.12950337775705437,3
-0.27680306835959118,-0.052753155583051922,-0.051462890177631844,-0.040233841250751308,3
-0.28787317154812286,-0.055602959174153664,-0.057054040267785516,-0.063320242258456075,3
-0.28417628066911493,-0.11245691480660593,-0.11804806489675959,-0.11666617194805606,3
-0.27197859771323785,-0.10705462965260794,-0.1102784232162952,-0.12073144295006077,3
-0.28641461065503931,-0.054503428654752203,-0.05555434047771754,-0.041941105475604257,3
-0.29506499872094261,-0.05031287101193134,-0.05415748793011059,-0.063337071807222423,3
-0.27996515357780183,-0.11878669509261601,-0.12072396315060906,-0.15695050184510642,3
-0.27439831283586624,-0.10594200948416599,-0.10535484522720671,-0.11545070453715309,3
-0.27574841663689997,-0.052818603828254394,-0.059202612660289387,-0.042842421309535382,3
-0.27674696986370334,-0.042513310133660116,-0.045677265301733695,-0.049390985729508008,3
-0.27422440749861399,-0.10538850432473941,-0.11124144739570295,-0.1391822382475679,3
-0.27348203740303167,-0.11483923093197575,-0.11577794576316543,-0.12175991537467099,3
-0.28201274867770765,-0.064505790471552207,-0.067340634463750521,-0.041305322522208851,3
-0.28192112113442419,-0.050763528928896906,-0.051459150277905992,-0.061590538635247993,3
-0.28319642694094083,-0.1229922123343403,-0.13075250426549004,-0.12837766793957192,3
-0.28497661921044792,-0.12937248126664944,-0.1283346590927246,-0.1319866711750223,3
-0.29039947381293812,-0.06673851060788781,-0.065135963575358821,-0.044605784030276152,3
-0.28904002026258974,-0.037408347007867632,-0.041987854222177448,-0.050473686700143121,3
-0.27881326446223842,-0.10954353292016464,-0.1148224013832094,-0.11751886908555106,3
-0.27203469620912568,-0.10859920823938618,-0.1139977534936583,-0.11875303599508331,3
-0.27375505008301915,-0.05181070085213639,-0.050754179179582269,-0.038586415421512053,3
-0.27557638124951067,-0.043827884887298253,-0.051210446946136613,-0.060083359045728313,3
-0.27799609637213901,-0.11134803453788983,-0.11452320940514098,-0.12562510174134242,3
-0.2766815216185009,-0.11155746892253772,-0.11648291686148915,-0.12574103863284394,3
-0.28465124793429852,-0.054772701435013789,-0.055655317770315633,-0.037810386228397073,3
-0.28697372566405466,-0.041310932371797636,-0.048962767210897581,-0.054916687574459215,3
-0.27970523054685492,-0.11854734151016127,-0.11689804573105909,-0.09941401451268557,3
-0.26818820934108351,-0.10081834685974424,-0.10315952408812964,-0.10932848868592797,3
-0.2825943030850781,-0.047683721504655066,-0.050746699380130558,-0.06492652919071093,3
-0.28649127859941936,-0.035011071283594382,-0.038309662841798757,-0.048095110474499152,3
